# Time-averaged data for fix myat1
# TimeStep v_mytemp
181300 312.575
181400 310.092
181500 318.754
181600 304.743
181700 316.575
181800 303.777
181900 297.706
182000 302.733
182100 307.493
182200 296.547
182300 306.5
182400 294.959
182500 290.992
182600 287.703
182700 293.003
182800 278.552
182900 269.635
183000 279.682
183100 271.5
183200 278.332
183300 270.668
183400 276.16
183500 278.059
183600 285.514
183700 290.262
183800 303.606
183900 299.891
184000 300.96
184100 300.174
184200 294.002
184300 285.45
184400 305.021
184500 306.014
184600 309.071
184700 317.517
184800 304.185
184900 296.904
185000 313.201
185100 301.044
185200 298.902
185300 294.657
185400 287.815
185500 281.163
185600 278.973
185700 277.325
185800 274.524
185900 280.472
186000 287.714
186100 286.49
186200 278.384
186300 290.791
186400 295.263
186500 296.935
186600 305.607
186700 306.728
186800 305.358
186900 322.194
187000 311.57
187100 318.106
187200 310.252
187300 313.65
187400 318.31
187500 332.127
187600 321.722
187700 330.715
187800 303.406
187900 292.809
188000 324.546
188100 314.465
188200 305.979
188300 303.63
188400 298.896
188500 294.032
